Batch,Gene,Gene Average AEI,Gene Average Z-Score,Gene Number of sgRNAs,observed_stat,p_value,num_permutations,p_value_corrected
ALPHA,KDM3A,0.9286509386540001,0.8316266224181549,3,0.009506026522169364,0.1884381156188438,100000.0,0.45478341918077014
ALPHA,KLF13,0.9213052414284999,0.1889945659324812,2,0.0021603292966692056,0.8060952380952381,100000.0,0.9277679895224309
ALPHA,KIF7,0.897291915652,-1.9117907581947435,3,-0.021852996479830744,0.0005399946000539995,100000.0,0.011164994733031394
ALPHA,KAT2A,0.895319961502,-2.084305485089669,3,-0.0238249506298307,0.002299977000229998,100000.0,0.030340269749640363
ALPHA,KIF4B,0.9263334597123333,0.6288839538290462,3,0.00718854758050258,0.2997370026299737,100000.0,0.5832035205788098
ALPHA,KLF1,0.9328245828546667,1.196754325531636,3,0.013679670722836046,0.07225927740722593,100000.0,0.25503617441630266
ALPHA,KDM5A,0.8867208198676666,-2.8365940565951466,3,-0.032424092264164095,3.999960000399996e-05,100000.0,0.0024988321545355973
ALPHA,KDM4C,0.9238386764333333,0.4106299665146262,3,0.00469376430150259,0.4940150598494015,100000.0,0.7454166755555146
ALPHA,KDM8,0.9246174100910001,0.4787568163586027,2,0.005472497959169376,0.5183492063492063,100000.0,0.7624122281771476
ALPHA,KLF11,0.9184459791796667,-0.06114555318664294,3,-0.0006989329521641663,0.927870721292787,100000.0,0.9769690722498096
ALPHA,KCNIP3,0.9029120508113334,-1.4201180273024134,3,-0.016232861320497283,0.011319886801131988,100000.0,0.08347700671391263
ALPHA,KIAA1549,0.9159304752066667,-0.281212272742567,3,-0.003214436925163988,0.6461735382646173,100000.0,0.8423660404922259
ALPHA,KCNIP4,0.9209158879786666,0.15493231146090247,3,0.0017709758468359427,0.7921720782792172,100000.0,0.9204645936800895
ALPHA,KIF22,0.9147086163086667,-0.38810555628701815,3,-0.00443629582316396,0.5261347386526135,100000.0,0.7666735128716691
ALPHA,KHSRP,0.9454678401283333,2.3028389044397666,3,0.0263229279965026,0.0001999980000199998,100000.0,0.006102215245072388
ALPHA,KIAA2026,0.9132997196226667,-0.5113616811864997,3,-0.005845192509164043,0.3995960040399596,100000.0,0.6742871347446081
ALPHA,KDR,0.9132589836255001,-0.514925435154107,2,-0.005885928506330629,0.5020952380952381,100000.0,0.7519030422289892
ALPHA,KDM3B,0.9384607397536667,1.6898287046534506,3,0.019315827621836035,0.0024199758002419977,100000.0,0.031589713953606734
ALPHA,KEAP1,0.9115277273335001,-0.6663829152377595,2,-0.007617184798330623,0.37206349206349204,100000.0,0.6489892374890519
ALPHA,KLF10,0.9121804182343333,-0.6092828084710457,3,-0.006964493897497426,0.3078369216307837,100000.0,0.5913335639320962
ALPHA,KDM2A,0.9050846927655001,-1.230046299030474,2,-0.014060219366330617,0.08888888888888889,100000.0,0.29008291873963515
ALPHA,KDM4B,0.918841262499,-0.02656452913955004,3,-0.0003036496328308047,0.973050269497305,100000.0,0.9912984376150884
ALPHA,KAT6A,0.90912494808,-0.8765880088533233,3,-0.010019964051830699,0.13977860221397786,100000.0,0.3827397469374289
ALPHA,KLF17,0.9035307583056666,-1.3659909298682489,3,-0.015614153826164046,0.01935980640193598,100000.0,0.11402078571806876
ALPHA,KDM4A,0.905305802115,-1.2107027361779075,2,-0.013839110016830691,0.08482539682539683,100000.0,0.28245269127057493
ALPHA,KDM1A,0.970990036445,4.535626480828619,2,0.051845124313169344,0.00025396825396825396,100000.0,0.006102215245072388
ALPHA,KDM6B,0.9288442027885,0.8485341703861677,2,0.009699290656669302,0.24812698412698414,100000.0,0.5291681548828586
ALPHA,TRIM33,0.906573176715,-1.0998275502652066,2,-0.012571735416830654,0.13765079365079366,100000.0,0.3795593696017643
ALPHA,TRPS1,0.89563680889,-2.0565863615957514,3,-0.023508103241830725,0.0005999940000599994,100000.0,0.012203598894243616
ALPHA,TRIM21,0.9079165887456666,-0.9823002945844355,3,-0.011228323386164085,0.0967590324096759,100000.0,0.3077380432900433
ALPHA,TRIR,0.9080726748725,-0.9686452329072965,2,-0.011072237259330708,0.17955555555555555,100000.0,0.44097863344780364
ALPHA,TRIM27,0.9113228347686667,-0.6843077665153707,3,-0.00782207736316387,0.2512974870251298,100000.0,0.531436832633608
ALPHA,TRMT1,0.92083935691,0.1482370561934283,2,0.0016944447781692684,0.8485079365079365,100000.0,0.948377049546123
ALPHA,TSNAX,0.9121288513016667,-0.6137940975929537,3,-0.007016060830164039,0.3051169488305117,100000.0,0.5887718224075205
ALPHA,TSHZ1,0.9170157145736667,-0.18627103234221218,3,-0.0021291975581639866,0.7617923820761793,100000.0,0.9043893272211571
ALPHA,TSN,0.926648887928,0.6564789222418193,3,0.007503975796169349,0.27423725762742374,100000.0,0.5571710934075054
ALPHA,TRMT1L,0.8859077500386666,-2.907724777102235,3,-0.033237162093164074,0.0004999950000499995,100000.0,0.010744364300828736
ALPHA,TSFM,0.9066260071209999,-1.0952057272563762,3,-0.01251890501083075,0.05667943320566794,100000.0,0.22051526815692699
ALPHA,TTLL11,0.912779475947,-0.5568747554263107,2,-0.006365436184830653,0.45815873015873015,100000.0,0.7221222299456216
ALPHA,TRMT2B,0.9365838909174999,1.5256341850220734,2,0.017438978785669246,0.03225396825396826,100000.0,0.1548261286219574
ALPHA,TTLL4,0.9044612611156667,-1.2845866851792385,3,-0.014683651016163979,0.02885971140288597,100000.0,0.14448027242681208
ALPHA,TSPYL2,0.9233141080969999,0.3647385530249814,3,0.004169195965169403,0.5476945230547694,100000.0,0.7809156013428453
ALPHA,TREX2,0.9122041967403334,-0.6072025661547836,3,-0.006940715391497321,0.3065569344306557,100000.0,0.590012419277479
ALPHA,TRMT2A,0.8950019113445,-2.1121298318474295,2,-0.02414300078733067,0.0012698412698412698,100000.0,0.019621964215603794
ALPHA,TRIM16,0.9097389590616666,-0.822871781824055,3,-0.00940595307016412,0.16169838301616984,100000.0,0.4165170575344258
ALPHA,TTLL2,0.9066323323995,-1.0946523656617568,2,-0.012512579732330664,0.12393650793650794,100000.0,0.3567968065874583
ALPHA,TRIM28,0.9158906378525,-0.2846974096937865,2,-0.003254274279330671,0.7192380952380952,100000.0,0.8812833237979927
ALPHA,TSHZ3,0.9156478031846667,-0.3059415934908019,3,-0.0034971089471640404,0.6163138368616314,100000.0,0.8222064653400432
ALPHA,TRIM37,0.9315905174169999,1.0887931632756398,3,0.012445605285169248,0.06525934740652593,100000.0,0.23945051667199316
ALPHA,TRMT10A,0.9152846901073334,-0.3377082313551453,3,-0.0038602220244973173,0.5786542134578654,100000.0,0.8020249783245871
ALPHA,TSC22D1,0.9003275385273334,-1.646221880087652,3,-0.018817373604497423,0.004019959800401996,100000.0,0.04324547160432454
ALPHA,TRNP1,0.8975428123645,-1.8898412732963366,2,-0.02160209976733074,0.0030476190476190477,100000.0,0.036215320910973084
ALPHA,TRIM24,0.908276894493,-0.950779253590718,2,-0.010868017638830718,0.18793650793650793,100000.0,0.45403386894051523
ALPHA,TRMT13,0.89124381351,-2.4409038155443463,2,-0.027901098621830656,0.00025396825396825396,100000.0,0.006102215245072388
ALPHA,TTLL1,0.9023223586233332,-1.4717067454097255,3,-0.016822553508497262,0.008219917800821992,100000.0,0.06846800103427537
ALPHA,TTLL13,0.9142338323320001,-0.42964162753326757,3,-0.004911079799830631,0.4706552934470655,100000.0,0.7292650191301453
ALPHA,TRMT10C,0.9513001144343333,2.813070447640646,3,0.03215520230250257,3.999960000399996e-05,100000.0,0.0024988321545355973
ALPHA,TRMT11,0.9002520577263334,-1.6528252535841041,3,-0.018892854405497483,0.003219967800321997,100000.0,0.03780112534445125
ALPHA,TRMT44,0.905185908849,-1.2211914962946326,3,-0.013959003282830729,0.03735962640373596,100000.0,0.17062521802980404
ALPHA,TRIM22,0.9242556631440001,0.44710969324127103,3,0.005110751012169401,0.4734352656473435,100000.0,0.7310804646190826
ALPHA,TRMT61B,0.910844697896,-0.726137163008436,2,-0.008300214235830716,0.32355555555555554,100000.0,0.6079901596347849
ALPHA,TSSK6,0.9119019498626666,-0.6336443764552492,3,-0.007242962269164099,0.2965570344296557,100000.0,0.5801794307638319
ALPHA,TSC22D4,0.904694707594,-1.2641638191332594,2,-0.014450204537830746,0.07695238095238095,100000.0,0.2647622044884044
ALPHA,TRRAP,0.9397007084794999,1.798306311039678,2,0.020555796347669242,0.005587301587301587,100000.0,0.05254466632531148
ALPHA,TRERF1,0.9055966774463333,-1.1852557559094101,3,-0.013548234685497373,0.03977960220397796,100000.0,0.1761581776587297
ALPHA,TRIM25,0.9124715342584999,-0.5838147713953139,2,-0.006673377873330777,0.44063492063492066,100000.0,0.7077673123733731
ALPHA,ZMYM4,0.9178455261306667,-0.11367567604039115,3,-0.0012993860011639713,0.8551514484855152,100000.0,0.9519097070706778
ALPHA,ZNF148,0.912592695746,-0.5732150620023501,3,-0.0065522163858307,0.34323656763432364,100000.0,0.6271040360413191
ALPHA,ZMYND11,0.916146622267,-0.2623028315253112,3,-0.002998289864830639,0.6688733112668873,100000.0,0.853386722150284
ALPHA,ZNF180,0.9065258655073333,-1.10396653091528,3,-0.012619046624497421,0.054319456805431945,100000.0,0.2149674068870171
ALPHA,ZNF136,0.897198136084,-1.9199949837148147,3,-0.021946776047830685,0.0015599844001559983,100000.0,0.022853640810325565
ALPHA,ZNF124,0.909208178419,-0.8693066736346736,3,-0.009936733712830659,0.14757852421475784,100000.0,0.3939932151350037
ALPHA,ZNF142,0.9393567579706666,1.768216094136432,3,0.02021184583883595,0.007839921600783992,100000.0,0.06652888582163945
ALPHA,ZNF141,0.8800399891349999,-3.4210608350327805,2,-0.03910492299683077,0.0015238095238095239,100000.0,0.02236113774368808
ALPHA,ZNF177,0.9027575483375,-1.433634544447576,2,-0.0163873637943307,0.03403174603174603,100000.0,0.16005960370503822
ALPHA,ZNF16,0.9288505065566666,0.849085650167621,3,0.009705594424835984,0.16683833161668382,100000.0,0.4237318732370997
ALPHA,ZNF134,0.9079050482029999,-0.9833099091164786,3,-0.011239863928830807,0.10461895381046189,100000.0,0.32093909857113284
ALPHA,ZNF112,0.924924547128,0.5056264380774276,2,0.005779634996169292,0.4926984126984127,100000.0,0.7442860677592499
ALPHA,ZNF133,0.903342834801,-1.3824312573904223,2,-0.01580207733083072,0.04673015873015873,100000.0,0.19602012865897758
ALPHA,ZNF100,0.8948451434625,-2.1258445362938394,2,-0.0242997686693307,0.0007619047619047619,100000.0,0.013969851252870123
ALPHA,ZNF14,0.913795646969,-0.4679759002785537,3,-0.005349265162830741,0.45117548824511755,100000.0,0.7166692372306208
ALPHA,ZNF121,0.9126851047676666,-0.5651307375592834,3,-0.006459807364164072,0.35467645323546765,100000.0,0.635331142596921
ALPHA,ZNF154,0.9076136994156667,-1.008798309279316,3,-0.011531212716163974,0.08295917040829592,100000.0,0.2790362572564751
ALPHA,ZNF165,0.898952136254,-1.7665477748630274,3,-0.02019277587783075,0.0022599774002259976,100000.0,0.030269161320637943
ALPHA,ZNF10,0.9193844053670001,0.020951861410377453,3,0.0002394932351693635,0.968630313696863,100000.0,0.9907544420063907
ALPHA,ZNF101,0.9027147230676666,-1.4373810766524422,3,-0.016430189064164047,0.03143968560314397,100000.0,0.15191795043375533
ALPHA,ZNF155,0.92663738402,0.6554725126623453,2,0.007492471888169261,0.37104761904761907,100000.0,0.6483881071309644
ALPHA,ZNF107,0.8979050884283334,-1.8581478608441364,3,-0.021239823703497418,0.0014399856001439985,100000.0,0.021751492329636288
ALPHA,ZNF132,0.9160126345013334,-0.27402463692390455,3,-0.003132277630497282,0.6537334626653734,100000.0,0.8466685716676078
ALPHA,ZNF146,0.910000621245,-0.7999804888918747,2,-0.009144290886830664,0.274031746031746,100000.0,0.5569904421801704
ALPHA,ZNF17,0.911780884035,-0.6442357171292776,2,-0.007364028096830677,0.39136507936507936,100000.0,0.6676182922034297
ALPHA,ZNF140,0.9283566454584999,0.805880633218192,2,0.009211733326669247,0.2747936507936508,100000.0,0.5576207122601554
ALPHA,ZNF12,0.9143212347796666,-0.42199529894638443,3,-0.004823677352164046,0.4927950720492795,100000.0,0.7442860677592499
ALPHA,ZMYM6,0.9137500336486667,-0.4719663427034324,3,-0.005394878483164001,0.43823561764382357,100000.0,0.7057268749845639
ALPHA,ZNF175,0.899856719085,-1.6874111174291802,2,-0.019288193046830715,0.013968253968253968,100000.0,0.09433694919409205
ALPHA,ZNF160,0.905792893775,-1.1680899377527048,3,-0.013352018356830642,0.04127958720412796,100000.0,0.18033259507644564
ALPHA,ZNF181,0.920675998083,0.1339457485452349,3,0.001531085951169353,0.8181318186818132,100000.0,0.9341913369378055
ALPHA,ZNF138,0.9325424824724999,1.1720750142066554,2,0.01339757034066924,0.12825396825396826,100000.0,0.36502089370296337
ALPHA,ZMYM5,0.9142510393786667,-0.4281362837318567,3,-0.004893872753163997,0.4788352116478835,100000.0,0.7344542230537715
ALPHA,ZNF169,0.9080011543016667,-0.9749021490453696,3,-0.01114375783016408,0.09193908060919391,100000.0,0.29656125267655875
ALPHA,ZNF135,0.8967068198029999,-1.9629773695049455,2,-0.02243809232883076,0.005079365079365079,100000.0,0.0498587283772469
ALPHA,ZNF174,0.9035764601733334,-1.3619927409554353,3,-0.01556845195849732,0.024579754202457976,100000.0,0.13060562727706054
ALPHA,GMEB2,0.938173110375,1.6646656937854578,2,0.01902819824316926,0.013206349206349206,100000.0,0.09152355797046764
ALPHA,GFI1,0.9186471994606666,-0.043541968528026144,3,-0.0004977126711640523,0.948250517494825,100000.0,0.9850058031486193
ALPHA,GTF2IRD1,0.914851864228,-0.3755736342430588,2,-0.004293047903830671,0.6288253968253968,100000.0,0.8319327813676808
ALPHA,GOT2,0.9124257519983333,-0.5878199933774161,3,-0.006719160133497382,0.33197668023319765,100000.0,0.6165784763897955
ALPHA,GPS2,0.918193970204,-0.08319234347951142,3,-0.0009509419278307396,0.8935110648893511,100000.0,0.9645331737252857
ALPHA,GTF2H5,0.9157499821049999,-0.29700255779582013,3,-0.003394930026830667,0.6291337086629134,100000.0,0.8319327813676808
ALPHA,GRHL3,0.9041957229723333,-1.3078170631661352,3,-0.01494918915949739,0.02243977560224398,100000.0,0.12374418500455601
ALPHA,GTF2H4,0.971536699476,4.583450829836183,2,0.05239178734416927,0.017015873015873016,100000.0,0.1060223870695766
ALPHA,GTF2F1,0.948762284336,2.591050546052316,2,0.029617372204169268,0.024888888888888887,100000.0,0.13118868811311887
ALPHA,GPBP1,0.9448285693306667,2.246912843952324,3,0.02568365719883603,0.0005599944000559995,100000.0,0.011551205242664555
ALPHA,GTF3C5,0.9383965956739999,1.6842171145535363,2,0.019251683542169218,0.017777777777777778,100000.0,0.1084395571664925
ALPHA,GTF3C1,0.9419885675575,1.9984577111192672,2,0.02284365542566935,0.0010158730158730158,100000.0,0.01708971416032966
ALPHA,GSC2,0.9124159917353333,-0.5886738616612571,3,-0.006728920396497418,0.33395666043339567,100000.0,0.6185482744918421
ALPHA,GSS,0.9234701278599999,0.3783878089187625,3,0.0043252157281692405,0.5318746812531875,100000.0,0.7697792424690348
ALPHA,GMPS,0.9231327216419999,0.3488701137173223,3,0.0039878095101691935,0.5582344176558235,100000.0,0.7879790537149504
ALPHA,GTF2I,0.9223966285959999,0.2844736414160016,2,0.0032517164641692187,0.7093333333333334,100000.0,0.8767168679874597
ALPHA,GRHL1,0.9162527282599999,-0.2530202392275624,2,-0.002892183871830767,0.7461587301587301,100000.0,0.8960461697059253
ALPHA,GRB7,0.9024099875935,-1.4640405996951371,2,-0.016734924538330698,0.04215873015873016,100000.0,0.18316911170510936
ALPHA,GFPT1,0.9118002187513333,-0.6425442359618148,3,-0.007344693380497369,0.28015719842801573,100000.0,0.5633887306265986
ALPHA,GTF3C4,0.9311273958880001,1.0482773713163847,3,0.011982483756169393,0.07625923740762593,100000.0,0.26279089454968335
ALPHA,GLYR1,0.9189115480146667,-0.02041566074932592,3,-0.0002333641171640144,0.984850151498485,100000.0,0.9963562087918738
ALPHA,GLI2,0.9153875318405,-0.3287112100447597,2,-0.0037573802913306587,0.6692063492063492,100000.0,0.8535582331102793
ALPHA,GRHL2,0.9317160422776666,1.099774598648483,3,0.012571130145835885,0.06547934520654794,100000.0,0.239936001644588
ALPHA,GLIS2,0.9198716610966667,0.06357901333043031,3,0.0007267489648358216,0.9107908920910791,100000.0,0.9711786793957661
ALPHA,GMEB1,0.9190362420925,-0.009506905704066995,2,-0.00010867003933068276,0.9953015873015874,100000.0,0.9976291805417379
ALPHA,GLI1,0.9246359797556667,0.4803813676335378,3,0.005491067623835999,0.43045569544304557,100000.0,0.6992839453760702
ALPHA,GOT1,0.9245081674576667,0.4691998177565913,3,0.005363255325836036,0.43097569024309756,100000.0,0.6995756100345456
ALPHA,GPT2,0.904431490402,-1.2871911506723475,2,-0.0147134217298307,0.07415873015873016,100000.0,0.2577870643752997
ALPHA,GPT,0.9074377665213333,-1.0241896484835007,3,-0.01170714561049735,0.07967920320796792,100000.0,0.27117371448320127
ALPHA,GNMT,0.9136788459923334,-0.4781941341004221,3,-0.005466066139497294,0.43449565504344956,100000.0,0.7024212567486154
ALPHA,GTF3A,0.9105447392649999,-0.7523787880009564,2,-0.00860017286683079,0.30907936507936506,100000.0,0.5923995185990296
ALPHA,GOT1L1,0.9109698429346667,-0.715188956039302,3,-0.008175069197164042,0.22951770482295178,100000.0,0.505980457958081
ALPHA,GLI4,0.9077500413465001,-0.996870551749032,2,-0.011394870785330635,0.17422222222222222,100000.0,0.43374539013821684
ALPHA,GTF2E2,0.9698958769320001,4.439904869063618,2,0.050750964800169385,0.00025396825396825396,100000.0,0.006102215245072388
ALPHA,GPBP1L1,0.9119892220063334,-0.6260094474026667,3,-0.007155690125497327,0.29215707842921573,100000.0,0.5764844675036218
ALPHA,GFI1B,0.9258570117945,0.5872023141090398,2,0.00671209966266928,0.43276190476190474,100000.0,0.7008065227623969
ALPHA,GTF2IRD2B,0.9107622650455001,-0.7333487306258537,2,-0.00838264708633063,0.318984126984127,100000.0,0.602166020851106
ALPHA,GTF3C2,0.9417030005985,1.9734751292767276,2,0.02255808846666929,0.0038095238095238095,100000.0,0.041388938183969236
ALPHA,GSC,0.9069932072666665,-1.0630815357048315,3,-0.012151704865164148,0.06937930620693793,100000.0,0.24888901234039337
ALPHA,UBA6,0.918794455183,-0.03065942725694552,3,-0.0003504569488307352,0.9629903700962991,100000.0,0.9904532544908838
ALPHA,TXN,0.9215570264073333,0.21102176005344409,3,0.002412114275502586,0.7219327806721932,100000.0,0.8816251072339877
ALPHA,TWIST2,0.897903855242,-1.8582557450987007,2,-0.02124105688983069,0.0038095238095238095,100000.0,0.041388938183969236
ALPHA,TYW3,0.9091961947446666,-0.8703550551626185,3,-0.009948717387164074,0.13663863361366385,100000.0,0.3786306838147446
ALPHA,TTLL8,0.8973257138906666,-1.908833948112158,3,-0.021819198241164073,0.004639953600463995,100000.0,0.04686031661623337
ALPHA,UHRF2,0.9113908175436666,-0.6783603514283243,3,-0.007754094588164118,0.25805741942580573,100000.0,0.5398086779352144
ALPHA,UBA7,0.9107143912216666,-0.7375369312714025,3,-0.008430520910164052,0.21923780762192377,100000.0,0.4953381207598412
ALPHA,UBE2B,0.9019051617973334,-1.5082048538970938,3,-0.017239750334497317,0.013799862001379986,100000.0,0.09392497514713567
ALPHA,TULP3,0.9185596718503333,-0.051199246864046644,3,-0.0005852402814974234,0.938450615493845,100000.0,0.9811941521947601
ALPHA,UBR3,0.9248832028026667,0.5020094650390169,3,0.005738290670835977,0.4104158958410416,100000.0,0.6836199574028632
ALPHA,UBR7,0.9125685607323334,-0.5753264930877563,3,-0.006576351399497304,0.3365566344336557,100000.0,0.6202484709244775
ALPHA,TUB,0.9222562650393332,0.2721940553798095,3,0.0031113529075025292,0.6483335166648333,100000.0,0.8426697780874769
ALPHA,TWIST1,0.9133434282863333,-0.507537866025587,3,-0.0058014838454972795,0.4004359956400436,100000.0,0.6747914491809696
ALPHA,TUT7,0.9227386815326667,0.3143978508367266,3,0.003593769400836,0.5959140408595914,100000.0,0.8120250749509953
ALPHA,TTLL7,0.8935338140756667,-2.2405650692427623,3,-0.025611098056164017,0.0002599974000259997,100000.0,0.006162431600616243
